WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z,hand,score,move,indmid_wrist,ringpinky_wrist,thumb_wrist,middle_pinky,thumb_pinky,thumb_middle,middle_ring,pinky_itslef,middle_itself
0.044453054666519165,0.47841906547546387,1.3510161807062104e-06,0.11979544162750244,0.6569077968597412,-0.005492629017680883,0.2525591552257538,0.7217118144035339,-0.02574966475367546,0.3486628234386444,0.6848440766334534,-0.04390484467148781,0.41423919796943665,0.6148008704185486,-0.06517769396305084,0.2931072413921356,0.7071859240531921,-0.09709569066762924,0.47698843479156494,0.7840165495872498,-0.1333664059638977,0.5773274898529053,0.8201851844787598,-0.14784415066242218,0.6606650352478027,0.8434910178184509,-0.15328767895698547,0.30435970425605774,0.560016930103302,-0.11031442135572433,0.5085548162460327,0.6243518590927124,-0.14298996329307556,0.6286673545837402,0.6590001583099365,-0.15182560682296753,0.7211215496063232,0.668536365032196,-0.15792644023895264,0.3007984459400177,0.4197731912136078,-0.11551634222269058,0.4849039316177368,0.4595220685005188,-0.14311014115810394,0.4439108669757843,0.5044234395027161,-0.12338607013225555,0.3841771185398102,0.5160382986068726,-0.1018378958106041,0.2839634120464325,0.3085358440876007,-0.11923465877771378,0.425034761428833,0.36013665795326233,-0.13389192521572113,0.3930087387561798,0.40357083082199097,-0.10557954758405685,0.3414188623428345,0.41470035910606384,-0.07825098186731339,Right,0.9922968745231628,scissor_kaggle,0.6505521679663007,0.19155958361442815,0.22052083347761098,0.28828230699128543,0.28828230699128543,0.18981302740346084,0.1928757543185471,0.47522555413841605,0.6372001871956039
0.1656176745891571,0.5438380241394043,1.5229842347252998e-06,0.2830675542354584,0.7294449210166931,-0.0012783004203811288,0.4158015847206116,0.7280384302139282,0.001755504054017365,0.5028851628303528,0.635848879814148,0.005074429325759411,0.5426759719848633,0.5523340702056885,0.0096513070166111,0.5255938768386841,0.677280604839325,-0.027735145762562752,0.6982548832893372,0.7337316870689392,-0.05157932639122009,0.8018646240234375,0.7645649909973145,-0.06109423562884331,0.8769028186798096,0.7838039398193359,-0.058759432286024094,0.5268057584762573,0.520199179649353,-0.024738481268286705,0.7086602449417114,0.473673552274704,-0.04720292612910271,0.8270444869995117,0.44984185695648193,-0.054998286068439484,0.9124456644058228,0.4245286285877228,-0.0505557619035244,0.49197787046432495,0.4047604501247406,-0.017266614362597466,0.5512105226516724,0.45729437470436096,-0.02955334447324276,0.5178747773170471,0.5147300362586975,-0.023587556555867195,0.4711509644985199,0.5369822978973389,-0.004164446145296097,0.43904826045036316,0.32099372148513794,-0.009477101266384125,0.4853033721446991,0.4049690365791321,0.002743246965110302,0.45641425251960754,0.44708219170570374,0.028097152709960938,0.4157688617706299,0.46876847743988037,0.05616498365998268,Right,0.9884343147277832,scissor_kaggle,0.5898220968596288,0.10487299287967589,0.1518949264660856,0.35536575606588716,0.35536575606588716,0.2132709252603897,0.2537781556657013,0.44762527193738766,0.5983783344247167
0.020564764738082886,0.5830395221710205,1.7608637108423864e-06,0.18432565033435822,0.7807428240776062,-0.005337661597877741,0.3294001817703247,0.7780587077140808,-0.008187489584088326,0.4218186140060425,0.6695348620414734,0.0070104640908539295,0.4583970904350281,0.5623012781143188,0.02556675858795643,0.4049990475177765,0.6123820543289185,-0.13090553879737854,0.6297052502632141,0.6735266447067261,-0.16422313451766968,0.7500465512275696,0.6921508312225342,-0.18270838260650635,0.842850923538208,0.6971668601036072,-0.18779294192790985,0.38671812415122986,0.4274502992630005,-0.10642316937446594,0.6300658583641052,0.39598315954208374,-0.1362939327955246,0.7793878316879272,0.3676937520503998,-0.14140865206718445,0.8851219415664673,0.3251044750213623,-0.14172641932964325,0.35519877076148987,0.28989142179489136,-0.06523099541664124,0.5169522762298584,0.3520777225494385,-0.04903869330883026,0.5018312931060791,0.4318384528160095,-0.012174684554338455,0.45173487067222595,0.47957366704940796,0.01591438800096512,0.3148156404495239,0.2092689573764801,-0.023491814732551575,0.4310489892959595,0.2935200333595276,0.024048496037721634,0.4200667142868042,0.36534303426742554,0.07792248576879501,0.3792772889137268,0.42109277844429016,0.11898385733366013,Right,0.9857950806617737,scissor_kaggle,0.881291715538632,0.24103696604774827,0.2176922179159968,0.5258028436746871,0.5258028436746871,0.40564959988826743,0.3693258918346958,0.45179373894076846,0.7445814912419744
-0.01678788661956787,0.5490660667419434,1.5423704553541029e-06,0.08651897311210632,0.7079882621765137,-0.014495818875730038,0.22152096033096313,0.7167837023735046,-0.03153449669480324,0.30865997076034546,0.6103833913803101,-0.04677002876996994,0.3486080765724182,0.5040847063064575,-0.06392596662044525,0.30768880248069763,0.6848359704017639,-0.07293888181447983,0.49012547731399536,0.723365306854248,-0.1104813814163208,0.5999501347541809,0.7420141100883484,-0.1273064911365509,0.682736873626709,0.751162052154541,-0.13196751475334167,0.30054187774658203,0.5267186760902405,-0.07935149222612381,0.4851919412612915,0.47152021527290344,-0.1131705492734909,0.6000287532806396,0.42933419346809387,-0.12706777453422546,0.6840806007385254,0.39243853092193604,-0.13116104900836945,0.26486846804618835,0.38586848974227905,-0.08050759881734848,0.3597557544708252,0.38592928647994995,-0.10979841649532318,0.3155599534511566,0.42809417843818665,-0.0963355153799057,0.2659797966480255,0.4469378590583801,-0.07373610883951187,0.21484047174453735,0.27013176679611206,-0.08150743693113327,0.29351508617401123,0.29689693450927734,-0.08919475972652435,0.2576598525047302,0.3354710638523102,-0.05919508635997772,0.21948274970054626,0.3485751152038574,-0.02770816534757614,Right,0.9941999912261963,scissor_kaggle,0.6223579812123781,0.14096846264611163,0.19946504169452695,0.32122804608835853,0.32122804608835853,0.1922417653362949,0.23520339931730394,0.3071650962857193,0.46396735134738165
0.004055052995681763,0.5523083806037903,1.5435872455782373e-06,0.08659687638282776,0.4263945519924164,-0.01700456440448761,0.19742295145988464,0.4287254512310028,-0.05194289982318878,0.2689487636089325,0.5375824570655823,-0.08224419504404068,0.31302326917648315,0.6289377808570862,-0.11285651475191116,0.25233012437820435,0.45012834668159485,-0.12646552920341492,0.40786486864089966,0.40063929557800293,-0.1782304346561432,0.5103768110275269,0.37459856271743774,-0.20527589321136475,0.5877646803855896,0.35965654253959656,-0.22173424065113068,0.24268177151679993,0.5931637287139893,-0.13987138867378235,0.41149741411209106,0.6344465613365173,-0.201385036110878,0.5301148891448975,0.6648419499397278,-0.22830291092395782,0.6178854703903198,0.7013680934906006,-0.24147596955299377,0.20808163285255432,0.7182525396347046,-0.14342954754829407,0.2906951904296875,0.7007643580436707,-0.1790577471256256,0.2525060474872589,0.6427643895149231,-0.1523628979921341,0.20653842389583588,0.6200248003005981,-0.12422589212656021,0.16448122262954712,0.8123135566711426,-0.1476314216852188,0.220494344830513,0.7543315887451172,-0.1587844043970108,0.20149090886116028,0.6949982047080994,-0.12207898497581482,0.17210227251052856,0.6756808757781982,-0.08780759572982788,Left,0.9881044626235962,scissor_kaggle,0.590607256749321,0.1494702604704266,0.214191481932283,0.3530508664889034,0.3530508664889034,0.22680656671821708,0.2930732014331634,0.33846026408502894,0.4644596613893919
0.0196230411529541,0.5180327296257019,1.49277695982164e-06,0.11559227108955383,0.6784606575965881,-0.023248009383678436,0.2543966770172119,0.6968069076538086,-0.040999673306941986,0.34553518891334534,0.6141380667686462,-0.053403545171022415,0.38957294821739197,0.5137631297111511,-0.06569036096334457,0.3128247559070587,0.647442102432251,-0.08539770543575287,0.5022324323654175,0.6781806945800781,-0.11770930886268616,0.6080552339553833,0.6888465881347656,-0.12489616870880127,0.6874047517776489,0.6910846829414368,-0.12132006138563156,0.3070825934410095,0.49189993739128113,-0.08421365916728973,0.5072472095489502,0.45238053798675537,-0.12219056487083435,0.6258180141448975,0.4272715449333191,-0.13004730641841888,0.7109850645065308,0.3992569148540497,-0.1264685094356537,0.2844178080558777,0.36151811480522156,-0.0778774619102478,0.41238418221473694,0.3865336775779724,-0.11253612488508224,0.37380850315093994,0.4342057704925537,-0.09850015491247177,0.3239913582801819,0.4475482106208801,-0.07203877717256546,0.2561158835887909,0.2660284638404846,-0.07097972184419632,0.3758961260318756,0.2998756766319275,-0.07750780135393143,0.3452666401863098,0.34267669916152954,-0.044598016887903214,0.2993760406970978,0.3557199239730835,-0.010774247348308563,Right,0.992304801940918,scissor_kaggle,0.5864501753945162,0.1402560817767864,0.20257301696072094,0.2870117201436688,0.2870117201436688,0.17719557021067267,0.20652591016873334,0.38027176175504707,0.5553096356220557
0.03021419048309326,0.38897550106048584,1.3493372534867376e-06,0.07970622181892395,0.6164016127586365,-0.03242498263716698,0.18727348744869232,0.713026762008667,-0.04770275950431824,0.2856318950653076,0.6800280809402466,-0.05671447142958641,0.3421231806278229,0.6080553531646729,-0.0636780634522438,0.31722182035446167,0.6777473092079163,-0.07225014269351959,0.4788948595523834,0.7727709412574768,-0.10437756031751633,0.5762660503387451,0.8088752031326294,-0.1143965870141983,0.6478232741355896,0.8203638195991516,-0.11427780985832214,0.33785733580589294,0.514432430267334,-0.06738484650850296,0.5197632908821106,0.48026952147483826,-0.10913379490375519,0.6325784921646118,0.45036739110946655,-0.12368540465831757,0.7128608226776123,0.4157525300979614,-0.12191387265920639,0.3223998546600342,0.3726848065853119,-0.059635765850543976,0.38370481133461,0.4156463146209717,-0.10155408084392548,0.3391350209712982,0.45151466131210327,-0.09818920493125916,0.292935848236084,0.45570752024650574,-0.07557966560125351,0.29094356298446655,0.25963538885116577,-0.05260300636291504,0.3273671865463257,0.3391435742378235,-0.06736134737730026,0.29022982716560364,0.3613375723361969,-0.046561744064092636,0.2540401816368103,0.3586163818836212,-0.018251221626996994,Right,0.9960017800331116,scissor_kaggle,0.593242293674118,0.10642969357930898,0.20896261252059478,0.31744357111007293,0.31744357111007293,0.2326625841990273,0.22426759245544137,0.3178022845363069,0.4717903660086984
0.08684000372886658,0.4367867708206177,1.6364748489650083e-06,0.18836775422096252,0.6087024807929993,-0.0387750007212162,0.33186277747154236,0.6271440982818604,-0.06246715039014816,0.4243656098842621,0.5223644971847534,-0.07866308093070984,0.46523022651672363,0.4046421945095062,-0.09305458515882492,0.4104307293891907,0.5550740361213684,-0.09229639172554016,0.61057448387146,0.5830698013305664,-0.12742291390895844,0.7249051332473755,0.5869165062904358,-0.1371426284313202,0.8091158866882324,0.5823752880096436,-0.13530904054641724,0.40238475799560547,0.3891858160495758,-0.08627068251371384,0.6188563108444214,0.34641560912132263,-0.13031946122646332,0.7496858835220337,0.323182612657547,-0.14316605031490326,0.841863751411438,0.2971078157424927,-0.14121557772159576,0.37476420402526855,0.26195305585861206,-0.07636236399412155,0.5111569762229919,0.30140402913093567,-0.11647779494524002,0.4708341658115387,0.3601920008659363,-0.10468246787786484,0.41730019450187683,0.3795492649078369,-0.07700936496257782,0.3414480686187744,0.18091216683387756,-0.06735273450613022,0.46755433082580566,0.22057689726352692,-0.07676853239536285,0.44157975912094116,0.2750382423400879,-0.04437483847141266,0.3951575458049774,0.2960878014564514,-0.009333358146250248,Right,0.9621565937995911,scissor_kaggle,0.6838762260136422,0.15497695808649414,0.23726865612133885,0.33142969413181067,0.33142969413181067,0.2015774472541958,0.25125701915519816,0.47866041506143553,0.6830483721130358
-0.028272107243537903,0.6383782625198364,1.427631559636211e-06,0.016585886478424072,0.494127482175827,-0.021091900765895844,0.09790459275245667,0.42280641198158264,-0.059858862310647964,0.1656171977519989,0.4462735950946808,-0.0977172777056694,0.21425260603427887,0.5085882544517517,-0.13755729794502258,0.18411406874656677,0.44568461179733276,-0.10944171249866486,0.3242376148700714,0.355013370513916,-0.15534818172454834,0.41475850343704224,0.30077892541885376,-0.17809990048408508,0.48909860849380493,0.25982165336608887,-0.1915755569934845,0.20275431871414185,0.5722821354866028,-0.12361131608486176,0.3657495677471161,0.5796054005622864,-0.16914890706539154,0.47823482751846313,0.594364583492279,-0.18562114238739014,0.5668618679046631,0.6115288734436035,-0.19193699955940247,0.1945791244506836,0.6940464973449707,-0.13160619139671326,0.25728484988212585,0.6427004933357239,-0.16214792430400848,0.20816722512245178,0.6249260902404785,-0.14113125205039978,0.16227246820926666,0.6300308704376221,-0.11752932518720627,0.1733277589082718,0.7993576526641846,-0.14111538231372833,0.215671107172966,0.7299343943595886,-0.14819875359535217,0.1820957064628601,0.7046053409576416,-0.11336184293031693,0.14870628714561462,0.7137879133224487,-0.08202885091304779,Left,0.9558101892471313,scissor_kaggle,0.5422628835687997,0.1346731356582201,0.21322240832138295,0.29521914960323503,0.29521914960323503,0.18930976420958268,0.2384425806108441,0.2977500666221149,0.4064322170482697
0.03246143460273743,0.4414561092853546,1.7467089037381811e-06,0.11992396414279938,0.6064232587814331,-0.03269995376467705,0.2427102029323578,0.6313344240188599,-0.05958462506532669,0.32510441541671753,0.5548372268676758,-0.08009716123342514,0.3675578832626343,0.45923879742622375,-0.10074020177125931,0.3098413050174713,0.5986725091934204,-0.10135338455438614,0.4804697334766388,0.6581243872642517,-0.1479305475950241,0.5819518566131592,0.6831350326538086,-0.16780167818069458,0.6614489555358887,0.6977283954620361,-0.17383916676044464,0.3109537661075592,0.4451115131378174,-0.09961461275815964,0.49282535910606384,0.42138922214508057,-0.1467605084180832,0.6056869029998779,0.40012314915657043,-0.16405001282691956,0.6901975274085999,0.37692734599113464,-0.16738030314445496,0.2850068211555481,0.31619203090667725,-0.09302867949008942,0.37167245149612427,0.3627367913722992,-0.13499242067337036,0.327513724565506,0.40731456875801086,-0.12485560029745102,0.27873650193214417,0.42028194665908813,-0.10158035904169083,0.2459425926208496,0.22358454763889313,-0.08722442388534546,0.30568045377731323,0.30484017729759216,-0.10421701520681381,0.2686765789985657,0.34524664282798767,-0.07953616231679916,0.22908619046211243,0.3518587350845337,-0.050587546080350876,Right,0.9859177470207214,scissor_kaggle,0.5937172908415944,0.12819334595784682,0.21334780238215334,0.3300448573774677,0.3300448573774677,0.17751161638518198,0.23697974098797836,0.3330490198060343,0.47717571435551953
